종목코드,종목명,종가,대비,등락률,상장시가총액
"032640","LG유플러스","12750","-100","-0.78","5566795.0"
"402340","SK스퀘어","39050","-1700","-4.17","5524309.0"
"035250","강원랜드","25400","-300","-1.17","5434089.0"
"010140","삼성중공업","6070","200","3.41","5341600.0"
"018880","한온시스템","10050","-50","-0.50","5364690.0"
"047810","한국항공우주","53800","-800","-1.47","5244161.0"
"034220","LG디스플레이","14550","-300","-2.02","5206218.0"
"383220","F&F","134500","-11000","-7.56","5152302.0"
"011790","SKC","133000","-14500","-9.83","5036484.0"
"021240","코웨이","63900","1000","1.59","4715796.0"
"000720","현대건설","41350","1650","4.16","4604561.0"
"267250","HD현대","59400","100","0.17","4692189.0"
"004020","현대제철","32100","-600","-1.83","4283610.0"
"005830","DB손해보험","61300","300","0.49","4340040.0"
"000100","유한양행","56000","300","0.54","4100963.0"
"028050","삼성엔지니어링","21550","150","0.70","4223800.0"
"180640","한진칼","61800","-300","-0.48","4125846.0"
"271560","오리온","104000","-1500","-1.42","4111758.0"
"011780","금호석유","139000","-2000","-1.42","4211122.0"
"000060","메리츠화재","33150","-1600","-4.60","3998719.0"
"006800","미래에셋증권","6620","-110","-1.63","4073395.0"
"137310","에스디바이오센서","38850","500","1.30","4012092.0"
"161390","한국타이어앤테크놀로지","32950","-700","-2.08","4081684.0"
"004990","롯데지주","37300","150","0.40","3913115.0"
"128940","한미약품","308000","3000","0.98","3793935.0"
"078930","GS","41850","-950","-2.22","3888509.0"
"036460","한국가스공사","39550","-1300","-3.18","3650979.0"
"010620","현대미포조선","91100","3700","4.23","3638730.0"
"029780","삼성카드","30500","-450","-1.45","3533696.0"
"003410","쌍용C&E","6900","-60","-0.86","3476631.0"
"010060","OCI","143500","2000","1.41","3422385.0"
"138040","메리츠금융지주","25850","-100","-0.39","3387676.0"
"071050","한국금융지주","61700","-400","-0.64","3438294.0"
"020150","일진머티리얼즈","69800","-4800","-6.43","3218536.0"
"282330","BGF리테일","189000","3000","1.61","3266658.0"
"028670","팬오션","5940","-160","-2.62","3175343.0"
"002790","아모레G","37300","-2050","-5.21","3075690.0"
"016360","삼성증권","33450","-500","-1.47","2987085.0"
"008560","메리츠증권","4540","-220","-4.62","2995449.0"
"005940","NH투자증권","9050","-150","-1.63","3001577.0"
"023530","롯데쇼핑","104000","2000","1.96","2942031.0"
"241560","두산밥캣","28900","-700","-2.36","2897201.0"
"139480","이마트","105500","2500","2.43","2940899.0"
"001450","현대해상","30950","-400","-1.28","2766930.0"
"006360","GS건설","31550","-50","-0.16","2700096.0"
"007070","GS리테일","25650","-300","-1.16","2686015.0"
"052690","한전기술","71000","-1500","-2.07","2713620.0"
"008930","한미사이언스","40050","-50","-0.12","2748379.0"
"030000","제일기획","23750","50","0.21","2732229.0"
"008770","호텔신라","71200","-2500","-3.39","2794466.0"
"000120","CJ대한통운","114000","-1000","-0.87","2600607.0"
"002380","KCC","287500","-500","-0.17","2554860.0"
"272210","한화시스템","13950","-200","-1.41","2635425.0"
"042660","대우조선해양","24000","1250","5.49","2574976.0"
"026960","동서","26200","-150","-0.57","2612140.0"
"012450","한화에어로스페이스","48700","-800","-1.62","2465681.0"
"012750","에스원","64200","800","1.26","2439547.0"
"112610","씨에스윈드","57800","-1900","-3.18","2437507.0"
"047050","포스코인터내셔널","19250","-450","-2.28","2374972.0"
"047040","대우건설","5840","230","4.10","2427236.0"
"000990","DB하이텍","49950","-2150","-4.13","2217709.0"
"001040","CJ","77700","-700","-0.89","2267053.0"
"001440","대한전선","1845","-60","-3.15","2296053.0"
"204320","만도","47550","-150","-0.31","2232811.0"
"039490","키움증권","82700","-1200","-1.43","2168354.0"
"064350","현대로템","20800","-300","-1.42","2270160.0"
"138930","BNK금융지주","6710","-20","-0.30","2187026.0"
"014680","한솔케미칼","204000","-12500","-5.77","2312380.0"
"000080","하이트진로","30800","-400","-1.28","2160115.0"
"069620","대웅제약","176500","8000","4.75","2045030.0"
"006260","LS","63600","-1900","-2.90","2047920.0"
"004170","신세계","218000","-3500","-1.58","2146249.0"
"000880","한화","25850","-450","-1.71","1937683.0"
"336260","두산퓨얼셀","30050","-1300","-4.15","1968086.0"
"088350","한화생명","2225","-75","-3.26","1932479.0"
"006280","녹십자","168500","2500","1.51","1969182.0"
"004000","롯데정밀화학","65500","-4100","-5.89","1689900.0"
"004800","효성","80400","-400","-0.50","1694110.0"
"010120","LS ELECTRIC","57600","-100","-0.17","1728000.0"
"298050","효성첨단소재","380500","-12500","-3.18","1704620.0"
"081660","휠라홀딩스","28100","-100","-0.35","1707137.0"
"111770","영원무역","38400","-750","-1.92","1701560.0"
"051600","한전KPS","38400","-850","-2.17","1728000.0"
"003090","대웅","27250","2000","7.92","1584369.0"
"004370","농심","267500","-4500","-1.65","1627107.0"
"005300","롯데칠성","175000","-5000","-2.78","1623805.0"
"007310","오뚜기","424000","-1500","-0.35","1556920.0"
"375500","DL이앤씨","41450","450","1.10","1603851.0"
"069960","현대백화점","70100","-900","-1.27","1640511.0"
"079550","LIG넥스원","71800","-2000","-2.71","1579600.0"
"093370","후성","17750","-950","-5.08","1643771.0"
"285130","SK케미칼","92100","-2700","-2.85","1622874.0"
"014820","동원시스템즈","54000","0","0.00","1576174.0"
"000210","DL","70900","1600","2.31","1485772.0"
"005850","에스엘","31400","650","2.11","1458484.0"
"298020","효성티앤씨","343000","-12000","-3.38","1484395.0"
"011210","현대위아","55800","200","0.36","1517486.0"
"120110","코오롱인더","52200","-1400","-2.61","1436497.0"
"009240","한샘","64500","-700","-1.07","1517938.0"
"000240","한국앤컴퍼니","12850","0","0.00","1219918.0"
"001120","LX인터내셔널","32550","-1500","-4.41","1261638.0"
"016380","KG스틸","13300","-700","-5.00","1330118.0"
"010780","아이에스동서","39000","-300","-0.76","1204812.0"
"001230","동국제강","12850","-600","-4.46","1226311.0"
"000150","두산","70000","-1200","-1.69","1156668.0"
"017800","현대엘리베이","26900","-500","-1.82","1097929.0"
"019170","신풍제약","21850","-400","-1.80","1157722.0"
"271940","일진하이솔루스","32050","-2250","-6.56","1163838.0"
"031430","신세계인터내셔날","30150","-1500","-4.74","1076355.0"
"042670","현대두산인프라코어","5440","140","2.64","1074577.0"
"185750","종근당","87500","900","1.04","1048953.0"
"020560","아시아나항공","15600","-350","-2.19","1160824.0"
"000670","영풍","524000","-8000","-1.50","965229.0"
"001740","SK네트웍스","4200","-30","-0.71","1042388.0"
"001800","오리온홀딩스","15000","-300","-1.96","939681.0"
"003240","태광산업","906000","-1000","-0.11","1008740.0"
"381970","케이카","20450","-400","-1.92","983370.0"
"032350","롯데관광개발","12200","-300","-2.40","882458.0"
"073240","금호타이어","3480","-30","-0.85","999666.0"
"178920","PI첨단소재","31900","-950","-2.89","936786.0"
"300720","한일시멘트","13350","-300","-2.20","924642.0"
"005250","녹십자홀딩스","19600","650","3.43","921753.0"
"004490","세방전지","52700","-600","-1.13","737800.0"
"005440","현대그린푸드","7790","30","0.39","761118.0"
"006040","동원산업","224000","1000","0.45","823792.0"
"006650","대한유화","122500","-5500","-4.30","796250.0"
"009420","한올바이오파마","16500","0","0.00","861971.0"
"009900","명신산업","16750","-400","-2.33","878875.0"
"294870","HDC현대산업개발","11150","-250","-2.19","734867.0"
"020000","한섬","30700","-1350","-4.21","756141.0"
"039130","하나투어","54000","-1900","-3.40","752716.0"
"069260","TKG휴켐스","19750","-850","-4.13","807352.0"
"114090","GKL","12950","-300","-2.26","801031.0"
"161890","한국콜마","38150","-750","-1.93","872917.0"
"241590","화승엔터프라이즈","11950","-300","-2.45","723937.0"
"013890","지누스","48800","-1300","-2.59","840943.0"
"000070","삼양홀딩스","71300","-1700","-2.33","610633.0"
"001680","대상","20500","-150","-0.73","710285.0"
"003850","보령","10150","-350","-3.33","697204.0"
"057050","현대홈쇼핑","50600","-200","-0.39","607200.0"
"284740","쿠쿠홈시스","28300","-250","-0.88","634976.0"
"105630","한세실업","16950","-450","-2.59","678000.0"
"192080","더블유게임즈","38400","-350","-0.90","705581.0"
"192820","코스맥스","56500","-4100","-6.77","641247.0"
"103140","풍산","24800","-350","-1.39","695002.0"
