종목코드,종목명,종가,대비,등락률,상장시가총액
"024110","기업은행","14250","0","0.00","7979698.0"
"161390","한국타이어","63600","-200","-0.31","7878454.0"
"021240","코웨이","104000","1000","0.97","7781085.0"
"009150","삼성전기","102000","500","0.49","7618757.0"
"035250","강원랜드","34850","-200","-0.57","7455826.0"
"006800","미래에셋대우","11050","-200","-1.78","7362796.0"
"032640","LG유플러스","15600","-550","-3.41","6811137.0"
"139480","이마트","234500","-2000","-0.85","6536880.0"
"078930","GS","68200","200","0.29","6336829.0"
"088350","한화생명","6960","100","1.46","6044969.0"
"004800","효성","167500","-500","-0.30","5882174.0"
"086280","현대글로비스","157000","1000","0.64","5887500.0"
"018880","한온시스템","10300","0","0.00","5498140.0"
"047810","한국항공우주","57000","200","0.35","5556081.0"
"001040","CJ","189500","2000","1.07","5529041.0"
"008930","한미사이언스","84400","-3600","-4.09","5256421.0"
"000720","현대건설","46050","150","0.33","5127933.0"
"009830","한화케미칼","30200","150","0.50","4977243.0"
"027410","BGF리테일","101000","0","0.00","5004310.0"
"036460","한국가스공사","53200","-500","-0.93","4911052.0"
"001800","오리온","798000","0","0.00","4794731.0"
"010140","삼성중공업","12450","0","0.00","4855500.0"
"005830","동부화재","68000","-800","-1.16","4814400.0"
"097950","CJ제일제당","361500","0","0.00","4760231.0"
"267250","현대로보틱스","386500","6000","1.58","4653623.0"
"029780","삼성카드","39050","-300","-0.76","4524290.0"
"002380","KCC","436500","5500","1.28","4607918.0"
"009240","한샘","184000","0","0.00","4330243.0"
"128940","한미약품","373000","-12500","-3.24","4163968.0"
"000120","CJ대한통운","180500","1500","0.84","4117628.0"
"005940","NH투자증권","14850","-100","-0.67","4178922.0"
"007070","GS리테일","51600","400","0.78","3973200.0"
"011070","LG이노텍","165000","3500","2.17","3905073.0"
"071050","한국금융지주","70100","-100","-0.14","3906392.0"
"016360","삼성증권","41300","100","0.24","3688090.0"
"012750","에스원","97000","400","0.41","3685920.0"
"138930","BNK금융지주","10950","0","0.00","3568991.0"
"000880","한화","47400","350","0.74","3553044.0"
"003490","대한항공","38700","0","0.00","3670487.0"
"012630","현대산업","46950","0","0.00","3539287.0"
"001450","현대해상","39350","-550","-1.38","3517890.0"
"047040","대우건설","7580","290","3.98","3150420.0"
"000210","대림산업","89000","1200","1.37","3097200.0"
"026960","동서","30600","200","0.66","3050820.0"
"008560","메리츠종금증권","5060","-20","-0.39","3064544.0"
"047050","포스코대우","22300","-100","-0.45","2751266.0"
"004990","롯데제과","198000","1000","0.51","2814372.0"
"028670","팬오션","5280","-20","-0.38","2822068.0"
"000100","유한양행","246000","5000","2.07","2869810.0"
"007310","오뚜기","790000","9000","1.15","2717600.0"
"069960","현대백화점","110500","-1000","-0.90","2585970.0"
"006260","LS","72900","1400","1.96","2347380.0"
"204320","만도","257500","5000","1.98","2418292.0"
"000150","두산","119000","2500","2.15","2404715.0"
"004170","신세계","229500","-5000","-2.13","2259469.0"
"008770","호텔신라","57100","1500","2.70","2241068.0"
"011780","금호석유","73500","-1300","-1.74","2239375.0"
"012450","한화테크윈","44500","-950","-2.09","2340700.0"
"028050","삼성엔지니어링","11900","-100","-0.83","2332400.0"
"034020","두산중공업","20950","-200","-0.95","2230286.0"
"000670","영풍","1168000","36000","3.18","2151503.0"
"003520","영진약품","11350","-50","-0.44","2075832.0"
"005300","롯데칠성","1714000","-4000","-0.23","2120566.0"
"030000","제일기획","18400","0","0.00","2116759.0"
"010060","OCI","89700","-1600","-1.75","2139289.0"
"010620","현대미포조선","109000","1000","0.93","2180000.0"
"006360","GS건설","30450","300","1.00","2175485.0"
"000240","한국타이어월드와이드","21800","-200","-0.91","2027840.0"
"051600","한전KPS","44150","-150","-0.34","1986750.0"
"006280","녹십자","174500","-2500","-1.41","2039301.0"
"004370","농심","337500","2500","0.75","2052892.0"
"011210","현대위아","69800","-600","-0.85","1898217.0"
"005440","현대그린푸드","17700","0","0.00","1729369.0"
"006120","SK케미칼","73600","-200","-0.27","1788720.0"
"120110","코오롱인더","68900","-800","-1.15","1732993.0"
"042670","두산인프라코어","8450","100","1.20","1752997.0"
"064350","현대로템","20650","-300","-1.43","1755250.0"
"010120","LS산전","55800","200","0.36","1674000.0"
"000080","하이트진로","23300","-150","-0.64","1634113.0"
"001740","SK네트웍스","6250","10","0.16","1551173.0"
"005610","SPC삼립","181500","2000","1.11","1566165.0"
"079550","LIG넥스원","74000","-1700","-2.25","1628000.0"
"057050","현대홈쇼핑","131000","1000","0.77","1572000.0"
"079160","CJ CGV","73600","-600","-0.81","1557473.0"
"006650","대한유화","253000","7500","3.05","1644500.0"
"003410","쌍용양회","14650","100","0.69","1476309.0"
"005250","녹십자홀딩스","31800","0","0.00","1495497.0"
"192400","쿠쿠전자","145000","2000","1.40","1421487.0"
"111770","영원무역","34100","-150","-0.44","1511021.0"
"161890","한국콜마","72200","-500","-0.69","1523431.0"
"017800","현대엘리베이","61300","-200","-0.33","1509973.0"
"001230","동국제강","14650","0","0.00","1398090.0"
"002350","넥센타이어","13350","-50","-0.37","1287152.0"
"214320","이노션","63800","1200","1.92","1276000.0"
"014820","동원시스템즈","54900","-600","-1.08","1321968.0"
"114090","GKL","22400","0","0.00","1385567.0"
"010780","아이에스동서","44000","-100","-0.23","1352245.0"
"001120","LG상사","31050","900","2.99","1203498.0"
"003240","태광산업","1077000","0","0.00","1199132.0"
"011790","SKC","33550","100","0.30","1259284.0"
"192820","코스맥스","115000","2500","2.22","1155694.0"
"073240","금호타이어","7510","80","1.08","1186529.0"
"103140","풍산","43000","350","0.82","1205044.0"
"185750","종근당","122000","500","0.41","1147904.0"
"020150","일진머티리얼즈","31950","450","1.43","1252440.0"
"000070","삼양홀딩스","122500","3000","2.51","1049123.0"
"001430","세아베스틸","30550","1000","3.38","1095588.0"
"002620","제일약품","68600","0","0.00","1018710.0"
"145990","삼양사","103000","0","0.00","1059850.0"
"069260","휴켐스","26750","500","1.90","1093502.0"
"105630","한세실업","26800","600","2.29","1072000.0"
"004000","롯데정밀화학","39350","-450","-1.13","1015230.0"
"000990","동부하이텍","22500","0","0.00","998276.0"
"001060","JW중외제약","47100","-100","-0.21","900416.0"
"001680","대상","26450","200","0.76","916440.0"
"002270","롯데푸드","636000","5000","0.79","870961.0"
"003000","부광약품","21350","150","0.71","951452.0"
"108670","LG하우시스","109500","0","0.00","981960.0"
"006840","AK홀딩스","74200","800","1.09","982969.0"
"049770","동원F&B","243500","2500","1.04","939697.0"
"069620","대웅제약","85900","1400","1.66","995287.0"
"093050","LF","30000","350","1.18","877200.0"
"093370","후성","10550","150","1.44","974817.0"
"003620","쌍용차","6840","-50","-0.73","943574.0"
"000640","동아쏘시오홀딩스","135500","-3000","-2.17","831715.0"
"003300","한일시멘트","115000","-1500","-1.29","867711.0"
"007570","일양약품","40750","0","0.00","776124.0"
"014680","한솔케미칼","71000","600","0.85","801959.0"
"170900","동아에스티","92200","-200","-0.22","778525.0"
"025540","한국단자","71400","-100","-0.14","743631.0"
"052690","한전기술","19650","750","3.97","751023.0"
"064960","S&T모티브","50500","200","0.40","738468.0"
"115390","락앤락","14800","0","0.00","814000.0"
"020000","한섬","32700","400","1.24","805401.0"
"002240","고려제강","38500","200","0.52","693000.0"
"005180","빙그레","68200","500","0.74","671855.0"
"005850","에스엘","21600","150","0.70","731486.0"
"060980","한라홀딩스","64200","600","0.94","693533.0"
"009420","한올바이오파마","13050","50","0.38","681740.0"
"019680","대교","8160","-90","-1.09","691175.0"
"033920","무학","23750","-600","-2.46","676875.0"
"007340","동아타이어","27200","-50","-0.18","645375.0"
"001520","동양","2275","25","1.11","543006.0"
"002960","한국쉘석유","402000","500","0.12","522600.0"
"003030","세아제강","97200","2100","2.21","583200.0"
"003920","남양유업","765000","3000","0.39","550800.0"
"004490","세방전지","39750","-150","-0.38","556500.0"
"097230","한진중공업","4500","-55","-1.21","477236.0"
"025860","남해화학","10800","50","0.47","536532.0"
"029530","신도리코","56400","-900","-1.57","568514.0"
"034120","SBS","27050","200","0.74","493732.0"
"036580","팜스코","13300","250","1.92","488482.0"
"096760","JW홀딩스","9660","-80","-0.82","599122.0"
"008060","대덕전자","11050","250","2.31","539199.0"
"000050","경방","15600","0","0.00","427678.0"
"003850","보령제약","50200","-400","-0.79","443768.0"
"004710","한솔테크닉스","17000","-200","-1.16","375868.0"
"079430","현대리바트","23800","-100","-0.42","410827.0"
"014830","유니드","48250","-150","-0.31","428935.0"
"078520","에이블씨엔씨","25800","-500","-1.90","435782.0"
"009290","광동제약","8750","-30","-0.34","458682.0"
"001780","알루코","4440","40","0.91","330887.0"
