종목코드,종목명,종가,대비,등락률,상장시가총액
"004170","신세계","230000","-2500","-1.08","2264392.0"
"006280","녹십자","183000","1500","0.83","2138636.0"
"138930","BNK금융지주","8420","50","0.60","2154975.0"
"034020","두산중공업","20600","-250","-1.20","2186860.0"
"014820","동원시스템즈","88200","4900","5.88","2123817.0"
"105630","한세실업","53000","-100","-0.19","2120000.0"
"000670","영풍","1097000","14000","1.29","2020718.0"
"161890","한국콜마","94900","100","0.11","2002404.0"
"003490","대한항공","27700","-250","-0.89","2017661.0"
"000150","두산","88500","-2400","-2.64","1882474.0"
"111770","영원무역","42100","-850","-1.98","1865513.0"
"047050","대우인터내셔널","16350","-400","-2.39","1861877.0"
"012450","한화테크윈","35550","150","0.42","1888772.0"
"010060","OCI","75000","-3600","-4.58","1788703.0"
"006120","SK케미칼","72600","-300","-0.41","1764416.0"
"000080","하이트진로","23400","200","0.86","1641126.0"
"192820","코스맥스","184000","6000","3.37","1655910.0"
"000240","한국타이어월드와이드","17500","-300","-1.69","1627853.0"
"003450","현대증권","6490","-50","-0.76","1535615.0"
"120110","코오롱인더","62800","-1300","-2.03","1577487.0"
"049770","동원F&B","393000","-7000","-1.75","1516636.0"
"011780","금호석유","52100","-800","-1.51","1587367.0"
"114090","GKL","24200","-100","-0.41","1496907.0"
"017800","현대엘리베이","60200","0","0.00","1482877.0"
"000070","삼양홀딩스","159000","3500","2.25","1361719.0"
"001120","LG상사","33800","-450","-1.31","1310088.0"
"001740","SK네트웍스","5490","-270","-4.69","1362550.0"
"108670","LG하우시스","146500","1000","0.69","1313764.0"
"006260","LS","40350","-1350","-3.24","1299270.0"
"010120","LS산전","46000","-900","-1.92","1380000.0"
"052690","한전기술","34600","-600","-1.70","1322412.0"
"002270","롯데푸드","949000","54000","6.03","1299595.0"
"002350","넥센타이어","12350","150","1.23","1190736.0"
"003240","태광산업","1090000","11000","1.02","1213606.0"
"003410","쌍용양회","16400","0","0.00","1224431.0"
"064960","S&T모티브","85800","-1100","-1.27","1235811.0"
"011790","SKC","33800","50","0.15","1243744.0"
"064350","현대로템","14650","-300","-2.01","1245250.0"
"010780","아이에스동서","44500","850","1.95","1213522.0"
"001680","대상","32600","-200","-0.61","1121817.0"
"170900","동아에스티","147000","-1000","-0.68","1181263.0"
"006650","대한유화","172000","-1500","-0.86","1118000.0"
"001430","세아베스틸","27600","-1200","-4.17","989794.0"
"003620","쌍용차","7750","-80","-1.02","1063456.0"
"010620","현대미포조선","52100","-2400","-4.40","1042000.0"
"073240","금호타이어","6730","0","0.00","1063294.0"
"025540","한국단자","98200","-1200","-1.21","1022753.0"
"033920","무학","38200","-300","-0.78","1073420.0"
"068870","LG생명과학","60600","1100","1.85","1004566.0"
"020000","한섬","40600","100","0.25","999978.0"
"004000","삼성정밀화학","35600","200","0.56","918480.0"
"007570","일양약품","49000","400","0.82","933253.0"
"185750","종근당","96100","7100","7.98","904210.0"
"042660","대우조선해양","5070","-70","-1.36","970351.0"
"042670","두산인프라코어","4695","-150","-3.10","974003.0"
"011200","현대상선","4130","90","2.23","922538.0"
"000640","동아쏘시오홀딩스","169500","5500","3.35","791021.0"
"003000","부광약품","25450","-650","-2.49","867579.0"
"093050","LF","27000","200","0.75","789480.0"
"005740","크라운제과","542000","27000","5.24","798650.0"
"069620","대웅제약","71100","-600","-0.84","823805.0"
"003300","한일시멘트","105500","-1500","-1.40","796031.0"
"002240","고려제강","38100","-900","-2.31","685800.0"
"005180","빙그레","68500","-500","-0.72","674810.0"
"014680","한솔케미칼","62100","-1200","-1.90","701432.0"
"115390","락앤락","12350","150","1.23","679250.0"
"060980","한라홀딩스","64400","1700","2.71","695693.0"
"103140","풍산","27550","50","0.18","772069.0"
"019680","대교","8900","100","1.14","753855.0"
"000230","일동제약","25200","-150","-0.59","631715.0"
"002960","한국쉘석유","471500","-1500","-0.32","612950.0"
"004490","세방전지","40850","500","1.24","571900.0"
"004710","한솔테크닉스","28650","950","3.43","633448.0"
"005850","에스엘","17250","-400","-2.27","584173.0"
"145990","삼양사","103500","-1500","-1.43","635140.0"
"028050","삼성엔지니어링","14550","2100","16.87","582000.0"
"034120","SBS","35000","-850","-2.37","638840.0"
"036580","팜스코","16300","-150","-0.91","598665.0"
"069260","휴켐스","15300","50","0.33","625442.0"
"079430","현대리바트","35000","-700","-1.96","604158.0"
"009290","광동제약","11150","350","3.24","584492.0"
"000050","경방","192500","4500","2.39","527744.0"
"001230","동국제강","5750","-200","-3.36","548312.0"
"003920","남양유업","738000","7000","0.96","531360.0"
"007340","동아타이어","23800","950","4.16","564703.0"
"093370","후성","5360","-60","-1.11","495263.0"
"020150","일진머티리얼즈","12000","400","3.45","470400.0"
"025860","남해화학","10150","50","0.50","504240.0"
"029530","신도리코","49850","50","0.10","502489.0"
"008490","서흥","42450","50","0.12","491109.0"
"003200","일신방직","154000","4000","2.67","369600.0"
"003520","영진약품","2130","-10","-0.47","378331.0"
"003570","S&T중공업","13700","200","1.48","444886.0"
"104700","한국철강","40450","-200","-0.49","372545.0"
"008060","대덕전자","7610","-10","-0.13","371340.0"
"014830","유니드","45700","100","0.22","406266.0"
"097230","한진중공업","3900","20","0.52","398925.0"
"005090","삼광글라스","95200","-200","-0.21","462141.0"
"000140","하이트진로홀딩스","13600","150","1.12","315612.0"
"000480","조선내화","86300","-1300","-1.48","345200.0"
"003030","세아제강","53700","-1100","-2.01","322200.0"
"004150","한솔홀딩스","6920","10","0.14","267089.0"
"004700","조광피혁","41900","250","0.60","278599.0"
"079980","휴비스","7770","-120","-1.52","268065.0"
"007860","서연","12700","50","0.40","285560.0"
"009580","무림P&P","4985","-75","-1.48","310906.0"
"009680","모토닉","10800","-100","-0.92","356400.0"
"042700","한미반도체","12500","500","4.17","317911.0"
"078520","에이블씨엔씨","23400","-50","-0.21","327685.0"
"007690","국도화학","59300","0","0.00","344570.0"
"010690","화신","6320","120","1.94","220697.0"
"084870","베이직하우스","11100","50","0.45","231511.0"
"082740","두산엔진","3205","-15","-0.47","222748.0"
"033530","세종공업","10050","-250","-2.43","201547.0"
